cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,domestic_only,customer_only,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
0,0,24,all,24,21,14,0.6666666666666666,0.3333333333333333,0.0,0.0,0.875,0.5833333333333334,0.4583333333333333,0.4166666666666667,0.125,0.25,0.20833333333333334,0.4166666666666667,0.5833333333333334,-0.29166666666666663,spacing_3,0
0,0,24,both_reachable,19,16,14,0.5789473684210527,0.42105263157894735,0.0,0.0,0.8421052631578947,0.7368421052631579,0.5789473684210527,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.5789473684210527,-0.10526315789473684,spacing_3,0
1,3,24,all,17,14,10,0.5294117647058824,0.4117647058823529,0.0,0.058823529411764705,0.8235294117647058,0.5882352941176471,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.47058823529411764,-0.23529411764705876,spacing_3,0
1,3,24,both_reachable,15,12,10,0.4666666666666667,0.4666666666666667,0.0,0.06666666666666667,0.8,0.6666666666666666,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.2,0.3333333333333333,0.5333333333333333,0.4666666666666667,-0.13333333333333341,spacing_3,0
2,6,24,all,19,17,8,0.7368421052631579,0.21052631578947367,0.0,0.05263157894736842,0.8947368421052632,0.42105263157894735,0.3684210526315789,0.5263157894736842,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.5789473684210527,0.42105263157894735,-0.4736842105263158,spacing_3,0
2,6,24,both_reachable,18,16,8,0.7222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.8888888888888888,0.4444444444444444,0.3888888888888889,0.5,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.4444444444444444,-0.4444444444444444,spacing_3,0
3,9,24,all,18,16,7,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8888888888888888,0.3888888888888889,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.5,0.5,-0.49999999999999994,spacing_3,0
3,9,24,both_reachable,11,9,7,0.45454545454545453,0.5454545454545454,0.0,0.0,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.5454545454545454,-0.18181818181818188,spacing_3,0
4,12,24,all,19,16,11,0.631578947368421,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.8421052631578947,0.5789473684210527,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.47368421052631576,0.5263157894736842,-0.26315789473684204,spacing_3,0
4,12,24,both_reachable,16,13,11,0.5625,0.3125,0.0625,0.0625,0.8125,0.6875,0.5625,0.25,0.125,0.3125,0.1875,0.5,0.5,-0.125,spacing_3,0
5,15,24,all,14,13,8,0.5714285714285714,0.42857142857142855,0.0,0.0,0.9285714285714286,0.5714285714285714,0.5,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.7142857142857143,-0.3571428571428572,spacing_3,0
5,15,24,both_reachable,12,11,8,0.5,0.5,0.0,0.0,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.25,0.75,-0.25,spacing_3,0
6,18,24,all,20,17,14,0.6,0.35,0.05,0.0,0.85,0.7,0.55,0.3,0.15,0.3,0.2,0.45,0.55,-0.15000000000000002,spacing_3,0
6,18,24,both_reachable,19,16,14,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.8421052631578947,0.7368421052631579,0.5789473684210527,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.5263157894736842,-0.10526315789473684,spacing_3,0
7,21,24,all,23,18,11,0.6956521739130435,0.2608695652173913,0.0,0.043478260869565216,0.782608695652174,0.4782608695652174,0.30434782608695654,0.4782608695652174,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.21739130434782608,0.782608695652174,-0.30434782608695654,spacing_3,0
7,21,24,both_reachable,17,13,11,0.6470588235294118,0.35294117647058826,0.0,0.0,0.7647058823529411,0.6470588235294118,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.8235294117647058,-0.11764705882352933,spacing_3,0
0,0,24,all,24,21,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.875,0.5416666666666666,0.4166666666666667,0.4583333333333333,0.125,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.5833333333333334,-0.33333333333333337,spacing_12,0
0,0,24,both_reachable,19,16,13,0.5789473684210527,0.42105263157894735,0.0,0.0,0.8421052631578947,0.6842105263157895,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.5789473684210527,-0.1578947368421052,spacing_12,0
1,12,24,all,17,14,10,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8235294117647058,0.5882352941176471,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.7058823529411765,-0.23529411764705876,spacing_12,0
1,12,24,both_reachable,15,12,10,0.4,0.6,0.0,0.0,0.8,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.2,0.06666666666666667,0.4,0.3333333333333333,0.6666666666666666,-0.13333333333333341,spacing_12,0
2,24,24,all,19,17,10,0.6842105263157895,0.3157894736842105,0.0,0.0,0.8947368421052632,0.5263157894736842,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.7368421052631579,-0.368421052631579,spacing_12,0
2,24,24,both_reachable,18,16,10,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.7222222222222222,-0.33333333333333326,spacing_12,0
3,36,24,all,18,14,5,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,0.2777777777777778,0.16666666666666666,0.6111111111111112,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.5555555555555556,0.4444444444444444,-0.5,spacing_12,0
3,36,24,both_reachable,11,9,5,0.6363636363636364,0.36363636363636365,0.0,0.0,0.8181818181818182,0.45454545454545453,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.2727272727272727,-0.3636363636363637,spacing_12,0
4,48,24,all,19,15,12,0.5789473684210527,0.3684210526315789,0.0,0.05263157894736842,0.7894736842105263,0.631578947368421,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.7368421052631579,-0.1578947368421053,spacing_12,0
4,48,24,both_reachable,16,13,12,0.5625,0.4375,0.0,0.0,0.8125,0.75,0.5625,0.25,0.1875,0.3125,0.25,0.3125,0.6875,-0.0625,spacing_12,0
5,60,24,all,14,12,6,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.8571428571428571,0.42857142857142855,0.35714285714285715,0.5,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.7857142857142857,-0.42857142857142855,spacing_12,0
5,60,24,both_reachable,12,10,6,0.5,0.4166666666666667,0.0,0.08333333333333333,0.8333333333333334,0.5,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.75,-0.33333333333333337,spacing_12,0
6,72,24,all,20,13,13,0.5,0.45,0.0,0.05,0.65,0.65,0.35,0.3,0.3,0.2,0.15,0.45,0.55,0.0,spacing_12,0
6,72,24,both_reachable,19,13,13,0.5263157894736842,0.47368421052631576,0.0,0.0,0.6842105263157895,0.6842105263157895,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.47368421052631576,0.5263157894736842,0.0,spacing_12,0
7,84,24,all,23,18,13,0.5652173913043478,0.43478260869565216,0.0,0.0,0.782608695652174,0.5652173913043478,0.34782608695652173,0.43478260869565216,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.2608695652173913,0.7391304347826086,-0.21739130434782616,spacing_12,0
7,84,24,both_reachable,17,12,13,0.4117647058823529,0.5882352941176471,0.0,0.0,0.7058823529411765,0.7647058823529411,0.47058823529411764,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.7058823529411765,0.05882352941176461,spacing_12,0
0,0,24,all,24,22,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9166666666666666,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.08333333333333333,0.20833333333333334,0.25,0.4583333333333333,0.5416666666666666,-0.375,memory_6,0
0,0,24,both_reachable,19,17,13,0.5789473684210527,0.42105263157894735,0.0,0.0,0.8947368421052632,0.6842105263157895,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.47368421052631576,0.5263157894736842,-0.21052631578947367,memory_6,0
1,6,24,all,17,15,11,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8823529411764706,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.47058823529411764,0.5294117647058824,-0.23529411764705876,memory_6,0
1,6,24,both_reachable,15,13,11,0.4,0.6,0.0,0.0,0.8666666666666667,0.7333333333333333,0.6,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,-0.13333333333333341,memory_6,0
2,12,24,all,19,18,7,0.7368421052631579,0.2631578947368421,0.0,0.0,0.9473684210526315,0.3684210526315789,0.3157894736842105,0.631578947368421,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.631578947368421,0.3684210526315789,-0.5789473684210527,memory_6,0
2,12,24,both_reachable,18,17,7,0.7222222222222222,0.2777777777777778,0.0,0.0,0.9444444444444444,0.3888888888888889,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,-0.5555555555555556,memory_6,0
3,18,24,all,18,14,7,0.7222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.7777777777777778,0.3888888888888889,0.2222222222222222,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.5555555555555556,0.4444444444444444,-0.3888888888888889,memory_6,0
3,18,24,both_reachable,11,8,7,0.6363636363636364,0.36363636363636365,0.0,0.0,0.7272727272727273,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.36363636363636365,-0.09090909090909094,memory_6,0
4,24,24,all,19,15,12,0.5789473684210527,0.42105263157894735,0.0,0.0,0.7894736842105263,0.631578947368421,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.5789473684210527,-0.1578947368421053,memory_6,0
4,24,24,both_reachable,16,12,12,0.5,0.5,0.0,0.0,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.375,0.625,0.0,memory_6,0
5,30,24,all,14,13,8,0.7142857142857143,0.2857142857142857,0.0,0.0,0.9285714285714286,0.5714285714285714,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.5,0.5,-0.3571428571428572,memory_6,0
5,30,24,both_reachable,12,11,8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.5,0.5,-0.25,memory_6,0
6,36,24,all,20,16,12,0.5,0.45,0.0,0.05,0.8,0.6,0.45,0.35,0.15,0.15,0.3,0.5,0.5,-0.20000000000000007,memory_6,0
6,36,24,both_reachable,19,16,12,0.5263157894736842,0.47368421052631576,0.0,0.0,0.8421052631578947,0.631578947368421,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.47368421052631576,-0.21052631578947367,memory_6,0
7,42,24,all,23,20,11,0.6956521739130435,0.30434782608695654,0.0,0.0,0.8695652173913043,0.4782608695652174,0.34782608695652173,0.5217391304347826,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.5652173913043478,0.43478260869565216,-0.3913043478260869,memory_6,0
7,42,24,both_reachable,17,14,11,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.6470588235294118,0.35294117647058826,-0.17647058823529405,memory_6,0
0,0,24,all,24,20,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5416666666666666,0.375,0.4583333333333333,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.4166666666666667,0.5833333333333334,-0.29166666666666674,memory_36,0
0,0,24,both_reachable,19,15,13,0.5789473684210527,0.42105263157894735,0.0,0.0,0.7894736842105263,0.6842105263157895,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.42105263157894735,0.5789473684210527,-0.10526315789473684,memory_36,0
1,6,24,all,17,12,11,0.35294117647058826,0.5294117647058824,0.0,0.11764705882352941,0.7058823529411765,0.6470588235294118,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.4117647058823529,0.5882352941176471,-0.05882352941176472,memory_36,0
1,6,24,both_reachable,15,10,11,0.26666666666666666,0.6,0.0,0.13333333333333333,0.6666666666666666,0.7333333333333333,0.5333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.4,0.4,0.6,0.06666666666666665,memory_36,0
2,12,24,all,19,18,7,0.7368421052631579,0.2631578947368421,0.0,0.0,0.9473684210526315,0.3684210526315789,0.3157894736842105,0.631578947368421,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.631578947368421,0.3684210526315789,-0.5789473684210527,memory_36,0
2,12,24,both_reachable,18,17,7,0.7222222222222222,0.2777777777777778,0.0,0.0,0.9444444444444444,0.3888888888888889,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,-0.5555555555555556,memory_36,0
3,18,24,all,18,13,4,0.7222222222222222,0.16666666666666666,0.0,0.1111111111111111,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.6666666666666666,0.16666666666666666,0.05555555555555555,0.0,0.5,0.5,-0.5,memory_36,0
3,18,24,both_reachable,11,8,4,0.7272727272727273,0.2727272727272727,0.0,0.0,0.7272727272727273,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.5454545454545454,0.45454545454545453,-0.36363636363636365,memory_36,0
4,24,24,all,19,14,8,0.631578947368421,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.42105263157894735,0.21052631578947367,0.5263157894736842,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.5789473684210527,-0.3157894736842105,memory_36,0
4,24,24,both_reachable,16,11,8,0.5625,0.3125,0.0625,0.0625,0.6875,0.5,0.25,0.4375,0.25,0.125,0.0625,0.4375,0.5625,-0.1875,memory_36,0
5,30,24,all,14,12,10,0.5714285714285714,0.42857142857142855,0.0,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,-0.1428571428571428,memory_36,0
5,30,24,both_reachable,12,10,10,0.5,0.5,0.0,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.0,memory_36,0
6,36,24,all,20,15,13,0.5,0.45,0.0,0.05,0.75,0.65,0.45,0.3,0.2,0.2,0.25,0.35,0.65,-0.09999999999999998,memory_36,0
6,36,24,both_reachable,19,15,13,0.5263157894736842,0.47368421052631576,0.0,0.0,0.7894736842105263,0.6842105263157895,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.3684210526315789,0.631578947368421,-0.10526315789473684,memory_36,0
7,42,24,all,23,13,10,0.5652173913043478,0.34782608695652173,0.0,0.08695652173913043,0.5652173913043478,0.43478260869565216,0.08695652173913043,0.4782608695652174,0.34782608695652173,0.08695652173913043,0.0,0.4782608695652174,0.5217391304347826,-0.13043478260869562,memory_36,0
7,42,24,both_reachable,17,8,10,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.47058823529411764,0.5882352941176471,0.11764705882352941,0.35294117647058826,0.47058823529411764,0.11764705882352941,0.0,0.5294117647058824,0.47058823529411764,0.11764705882352944,memory_36,0
0,0,24,all,24,19,16,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.0,0.7916666666666666,0.6666666666666666,0.4583333333333333,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.08333333333333333,0.7083333333333334,0.2916666666666667,-0.125,symmetric_random,0
0,0,24,both_reachable,24,19,16,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.0,0.7916666666666666,0.6666666666666666,0.4583333333333333,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.08333333333333333,0.7083333333333334,0.2916666666666667,-0.125,symmetric_random,0
1,6,24,all,17,15,10,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8823529411764706,0.5882352941176471,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.5882352941176471,0.4117647058823529,-0.2941176470588235,symmetric_random,0
1,6,24,both_reachable,17,15,10,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8823529411764706,0.5882352941176471,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.5882352941176471,0.4117647058823529,-0.2941176470588235,symmetric_random,0
2,12,24,all,19,18,10,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.9473684210526315,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.7894736842105263,0.21052631578947367,-0.42105263157894735,symmetric_random,0
2,12,24,both_reachable,19,18,10,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.9473684210526315,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.7894736842105263,0.21052631578947367,-0.42105263157894735,symmetric_random,0
3,18,24,all,18,13,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7222222222222222,0.6111111111111112,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.7222222222222222,0.2777777777777778,-0.11111111111111105,symmetric_random,0
3,18,24,both_reachable,18,13,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7222222222222222,0.6111111111111112,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.7222222222222222,0.2777777777777778,-0.11111111111111105,symmetric_random,0
4,24,24,all,19,14,16,0.42105263157894735,0.5263157894736842,0.05263157894736842,0.0,0.7368421052631579,0.8421052631578947,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.631578947368421,0.10526315789473684,symmetric_random,0
4,24,24,both_reachable,19,14,16,0.42105263157894735,0.5263157894736842,0.05263157894736842,0.0,0.7368421052631579,0.8421052631578947,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.631578947368421,0.10526315789473684,symmetric_random,0
5,30,24,all,14,11,12,0.42857142857142855,0.5,0.07142857142857142,0.0,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0714285714285714,symmetric_random,0
5,30,24,both_reachable,14,11,12,0.42857142857142855,0.5,0.07142857142857142,0.0,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0714285714285714,symmetric_random,0
6,36,24,all,20,18,16,0.5,0.45,0.05,0.0,0.9,0.8,0.7,0.2,0.1,0.3,0.35,0.7,0.3,-0.09999999999999998,symmetric_random,0
6,36,24,both_reachable,20,18,16,0.5,0.45,0.05,0.0,0.9,0.8,0.7,0.2,0.1,0.3,0.35,0.7,0.3,-0.09999999999999998,symmetric_random,0
7,42,24,all,23,16,18,0.4782608695652174,0.4782608695652174,0.043478260869565216,0.0,0.6956521739130435,0.782608695652174,0.4782608695652174,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.17391304347826086,0.7391304347826086,0.2608695652173913,0.08695652173913049,symmetric_random,0
7,42,24,both_reachable,23,16,18,0.4782608695652174,0.4782608695652174,0.043478260869565216,0.0,0.6956521739130435,0.782608695652174,0.4782608695652174,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.17391304347826086,0.7391304347826086,0.2608695652173913,0.08695652173913049,symmetric_random,0
